id,q116_0_taille_menage,q236_1_cash_transfert,q236_2_bons_achat_alimentaire,q236_3_bourses_securite_familiale,q236_4_couverture_maladie_universelle,q401_1_montant_total_revenus_menage,q402_1_montant_revenu_agriculture_30_derniers_jours,q402_2_montant_revenu_elevage_30_derniers_jours,q402_3_montant_revenu_peche_30_derniers_jours,q402_4_montant_revenu_commerce_30_derniers_jours,q402_5_montant_revenu_salaire_30_derniers_jours,q402_7_montant_revenu_transferts_30_derniers_jours,q402_8_montant_revenu_dons_30_derniers_jours,q403_1_montant_depense_alimentation,q403_2_montant_depense_eau_electricite_gaz_eclairage,q403_3_montant_depense_transport_30_derniers_jours,q403_4_montant_depense_sante_30_derniers_jours,q403_5_montant_depense_education,POIDS_DR,POIDS_DR_REDRESS,DEPENSES_TOTALES,DEPENSES_ALIMENTAIRES,PDAM,TYPE_TOILETTE,SOURCE_EAU_BOISSON,ENERGIE_CUISSON,CASH_TRANSFERT,SECHERESSE,CASH_TRANSFERT_MONTANT,BON_ACHAT_ALIM_MONTANT,CASH_TRANSFERT_MONTANT_AP,BON_ACHAT_ALIM_MONTANT_AP,CASH_TRANSFERT_MONTANT_AP_RECU,BON_ACHAT_ALIM_MONTANT_AP_RECU,q100_region,q101_departement,q114_1_situation_matrimoniale_cm,q115_1_cm_souffre_t_il_maladie_chronique,q206_1_type_toilette_utilise,q207_1_principale_source_energie_cuisson,q208_1_principale_source_energie_eclairage,q209_1_principale_source_eau_boisson,q210_1_principal_mode_evacuation_dechets_solides,q211_1_principal_mode_evacuation_eaux_usees,q212_1_principal_mode_evacuation_boues_vidange,q214_1_pratique_agricole_derniere_campagne,q215_1_si_oui_a_quelle_date_avez_vous_seme,q215_2_si_vous_avez_resseme_precisez_la_date,q220_1_mode_acquisition_semences,q226_pratiquer_elevage,q228_evolution_espece_par_rapport_annee_passee,q400_1_principale_source_revenu,q501_probleme_sante_membre_12_derniers_mois,q502_1_probleme_sante_plus_serieux,q506_distance_lieu_traitement,q508_distance_lieu_approvisionnement_marche_cm,q512_1_vendre_plus_animaux,GCA_112_28,rCSI_r,PDAM__r,DISTANCE_LIEU_TRAITEMENT,DISTANCE_MARCHE_APPROVISIONNEMENT,rCSI__r_AP,PDAM__r_AP,HHS__r_AP,LCSI_24__r_AP,GCA_112_28_AP,HDDS__r_AP,CHOCS,TAILLE_MEN,PRATIQUE_AGRICOLE,MALADIE_CHRONIQUE_r,PRATIQUE_ELEVAGE,MALADIE_CHRONIQUE_rrr,PRATIQUE_PECHE,PRATIQUE_FORESTERIE,SITUATION_MATRIMONIALE,RAISON_NON_PRATIQUE_AGRICOLE,RESEMIS,MODE_ACCES_TERRE,AVEZ_VOUS_RECOLTEZ,MILIEU_RESIDENCE,SEXE,q113_7_niveau_instruction,q113_8_categorie_socio_professionnelle,AGE,NIVEAU_INSTRUCTION,CATEGORIE_SOCIA_ECO,HAUTEUR_PARTICIPATION,q600_inquiets_de_ne_pas_avoir_suffisamment_de_nourriture,q601_ne_pas_manger_nourriture_saine_nutritive,q602_manger_nourriture_peu_variee,q603_sauter_un_repas,q604_manger_moins_que_ce_que_vous_auriez_du,q605_1_ne_plus_avoir_de_nourriture_pas_suffisamment_d_argent,q606_1_avoir_faim_mais_ne_pas_manger,q607_1_passer_toute_une_journee_sans_manger,insécurité_alimentaire
1289,-0.19664384940552382,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.3933148087084117,0.22063146788995605,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,0.21873586101276,-0.27729934919536725,0.4167631458503743,-0.22951851828584208,-0.1849081418748747,-0.13328507333321835,-0.12782090326737422,-0.10063464164841954,0.21873586101276,0.44903492934891415,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,1,0,1,5,6,4,5,4,1,2,3,0,0,3,0,0,9,7,4,2,2,2,1,5,4,2,2,0,1,2,4,1,4,1,1,0,0,0,0,3,5,4,5,1,0,1,2,8,0,3,9,19,2,2,2,2,2,2,2,2,2
1293,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.29027142270640344,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.13328507333321835,-0.12782090326737422,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,1,0,2,0,0,0,0,3,1,1,1,0,0,0,4,5,3,2,1,0,1,1,8,3,2,9,19,2,2,2,2,2,2,2,1,2
1302,1.2267985437194364,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.29027142270640344,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.136008328703258,-0.13061914519968768,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,6,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,1,0,2,0,0,0,0,2,1,6,1,1,0,0,4,5,3,2,1,0,1,2,8,3,3,9,19,2,2,2,2,2,2,2,1,2
1335,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,0.07459887836538287,0.0857872647714613,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,3,2,2,1,4,0,3,1,1,1,0,0,0,4,5,3,2,1,0,1,1,8,3,2,9,19,2,2,2,2,2,2,2,1,2
1331,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,0.07459887836538287,0.0857872647714613,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,1,2,2,0,0,4,1,3,1,1,1,0,0,1,4,5,1,5,1,0,1,1,8,5,2,9,19,2,2,2,1,2,1,2,1,2
1350,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2789601652150531,-0.27750725111439517,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,3,2,2,1,4,0,3,0,1,1,0,0,0,3,5,3,2,1,0,1,2,8,5,3,9,19,2,2,2,2,2,2,2,1,2
1303,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.29027142270640344,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.136008328703258,-0.13061914519968768,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,2,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,1,0,2,0,0,0,0,3,0,1,1,0,0,0,2,5,3,2,1,0,1,1,8,5,2,9,5,2,2,2,2,2,2,2,1,2
1299,0.08804462921946822,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.3933148087084117,0.22063146788995605,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,0.21873586101276,-0.27729934919536725,0.4167631458503743,-0.22951851828584208,-0.1849081418748747,-0.136008328703258,-0.13061914519968768,-0.10063464164841954,0.21873586101276,0.44903492934891415,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,4,5,4,1,2,3,0,0,3,0,0,9,7,4,2,2,2,1,5,1,2,2,0,1,2,4,1,4,1,1,0,0,0,0,4,5,4,5,1,0,1,1,8,4,2,9,5,2,2,2,2,2,2,2,2,2
1245,0.3727331078444603,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2736283128921681,-0.2720285828591498,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,3,2,2,1,4,0,4,1,1,1,0,0,0,4,5,3,2,1,0,1,1,8,4,2,9,5,2,2,2,2,2,2,2,1,2
1233,0.6574215864694524,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,3,2,2,1,4,0,2,1,1,1,0,0,0,4,5,3,2,1,0,1,2,8,3,3,9,5,2,2,2,2,2,2,2,1,2
1234,0.9421100650944444,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,6,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,3,2,2,1,4,0,2,1,6,1,1,0,0,4,5,3,2,1,0,1,2,8,0,3,9,5,2,2,2,2,2,2,2,1,2
1231,-0.0542996100930278,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,1,2,2,2,0,4,1,4,1,1,1,0,0,1,4,5,1,5,1,0,1,1,8,3,2,9,5,2,2,2,1,2,1,2,1,2
1271,-0.6236765673430119,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.29027142270640344,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.26879070530707205,-0.26705776868374387,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,1,0,2,0,0,0,0,3,0,1,1,0,0,0,3,5,3,2,1,0,1,3,8,2,4,9,7,2,2,2,2,2,2,2,1,2
1319,0.7997658257819483,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.3933148087084117,0.22063146788995605,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,0.21873586101276,-0.27729934919536725,0.4167631458503743,-0.22951851828584208,-0.1849081418748747,-0.2760081693513533,-0.274473970173992,-0.10063464164841954,0.21873586101276,0.44903492934891415,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,4,5,4,1,2,3,0,0,3,0,0,9,7,4,2,2,2,1,5,4,2,2,3,1,2,4,1,2,1,1,0,0,0,0,4,5,4,5,1,0,1,1,8,0,2,9,7,2,2,2,2,2,2,2,2,2
1322,2.507896697531901,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2760081693513533,-0.274473970173992,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,6,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,1,0,2,0,0,0,0,2,1,6,1,1,0,0,4,5,3,2,1,0,1,1,8,3,2,9,7,2,2,2,2,2,2,2,1,2
1323,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2760081693513533,-0.274473970173992,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,0,1,2,2,2,4,0,1,0,2,0,0,0,0,3,1,1,1,0,0,0,4,5,3,2,1,0,1,1,8,2,2,9,7,2,2,2,2,2,2,2,1,2
1242,1.5114870223444286,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.2736283128921681,-0.2720285828591498,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,1,2,2,0,0,4,1,2,1,1,1,0,0,1,4,5,1,5,1,0,1,1,8,3,2,9,7,2,2,2,1,2,1,2,1,2
1243,0.23038886853196425,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.2736283128921681,-0.2720285828591498,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,1,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,1,2,2,2,0,4,1,4,1,1,1,0,0,1,3,5,1,5,1,0,1,1,8,2,2,9,7,2,2,2,1,2,1,2,1,2
1300,0.7997658257819483,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.136008328703258,-0.13061914519968768,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,2,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,1,2,2,0,0,4,1,2,1,2,1,1,0,1,3,5,1,5,1,0,1,1,8,2,2,9,10,2,2,2,1,2,1,2,1,2
1235,2.0808639795944126,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,2,2,0,1,4,0,2,1,1,1,0,0,0,4,5,3,2,1,0,1,2,8,3,3,9,10,2,2,2,2,2,2,2,1,2
1236,0.5150773471569563,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,2,2,0,1,3,0,4,1,1,1,0,0,0,4,5,3,2,1,0,1,2,8,2,3,9,10,2,2,2,2,2,2,2,1,2
1232,1.6538312616569244,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,6,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,2,2,2,0,0,4,1,2,1,6,1,1,0,1,4,5,1,5,1,0,1,1,8,5,2,9,10,2,2,2,1,2,1,2,1,2
1221,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.29027142270640344,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,2,2,0,0,0,0,3,1,1,1,0,0,0,4,5,3,2,1,0,1,1,8,4,2,9,13,2,2,2,2,2,2,2,1,2
1218,-0.9083650459680039,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.2744234136771573,-0.27284557724808967,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,1,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,1,2,2,0,0,4,1,1,1,1,1,0,0,1,3,5,1,5,1,0,1,0,8,1,1,9,13,2,2,2,1,2,1,2,1,2
1318,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.3933148087084117,0.22063146788995605,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,0.21873586101276,-0.27729934919536725,0.4167631458503743,-0.22951851828584208,-0.1849081418748747,-0.2760081693513533,-0.274473970173992,-0.10063464164841954,0.21873586101276,0.44903492934891415,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,6,0,1,5,6,4,5,4,1,2,3,0,0,3,0,0,9,7,4,2,2,2,1,5,4,2,2,3,2,2,4,1,3,1,6,0,1,0,0,3,5,4,5,1,0,1,1,8,2,2,9,13,2,2,2,2,2,2,2,2,2
1336,-1.0507092852805,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.6197331358120819,-0.32957164505996955,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.3203165518789695,0.20314195509038901,-0.21464860779583264,-0.1849081418748747,0.07459887836538287,0.0857872647714613,-0.6042664864611283,-0.842353793814119,-0.5536589133900125,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,1.715383593525864,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,3,1,0,1,5,6,0,5,4,1,2,2,0,1,1,0,1,3,4,4,1,2,2,2,4,4,2,3,2,2,1,4,0,1,1,1,1,0,0,0,3,5,3,2,1,0,1,1,8,1,2,9,13,2,2,2,2,2,2,2,1,2
1340,0.23038886853196425,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.136008328703258,-0.13061914519968768,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,3,0,2,5,4,1,5,0,2,1,1,6,1,0,7,7,4,1,2,3,5,5,1,2,2,0,0,4,1,4,1,1,1,0,0,1,4,5,1,5,1,0,1,1,8,3,2,9,13,2,2,2,1,2,1,2,1,2
1240,0.5150773471569563,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.5873876605115576,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.23549031380586105,-0.323996894514171,-0.2121993392434843,-0.776035690387439,-0.20847182490160363,-0.4377216171895668,-0.3357321646430524,-0.1849081418748747,-0.2736283128921681,-0.2720285828591498,-0.6525522597653568,-0.776035690387439,0.3824641385077356,-1.4488488225124851,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,3,15,4,1,0,1,3,0,2,5,4,1,5,0,2,1,1,0,1,0,7,7,4,1,2,3,5,5,1,2,2,2,0,4,1,4,1,1,1,0,0,1,4,5,1,5,1,0,1,3,8,2,4,9,13,2,2,2,1,2,1,2,1,2
